"","id","datetime","user","text","date","hour"
"290","395725970411249664",2013-10-30 21:36:00,"natefoo","RT @aaronquinlan: Nutter.  Test all the things.  And automate all the tests.  I want to be this guy's friend. #gi2013",2013-10-30,21
"291","395725983296540672",2013-10-30 21:36:00,"mike_schatz","Cool visualizations from @nnutter using Graphite http://graphite.wikidot.com #gi2013",2013-10-30,21
"292","395726134132109312",2013-10-30 21:37:00,"iddux","#gi2013 Nutter describes good practices for work software development. Not so much for research ""poking"" software.",2013-10-30,21
"293","395726170375077888",2013-10-30 21:37:00,"nparmalee","RT @deannachurch: For great genome informatics updates follow #gi2013. Thanks for all the tweets! Sorry I’m not there.",2013-10-30,21
"294","395726306567929856",2013-10-30 21:37:00,"byuhobbes","@nnutter Engage all the users! @github provides excellent community engagement tools, @BioStarQuestion is a great engagement forum. #gi2013",2013-10-30,21
"295","395726453116915712",2013-10-30 21:38:00,"benjaminlmoore","Nutter namedrops @BioStarQuestion as user engagement tool, monitors RSS feeds for relevant keywords #gi2013",2013-10-30,21
"296","395726468560338944",2013-10-30 21:38:00,"byuhobbes","RT @aaronquinlan: Nutter.  Test all the things.  And automate all the tests.  I want to be this guy's friend. #gi2013",2013-10-30,21
"297","395726528165994496",2013-10-30 21:38:00,"aaronquinlan","@nnutter uses @BioStarQuestion for tool support.  #gi2013",2013-10-30,21
"298","395726555562790912",2013-10-30 21:38:00,"infoecho","NN (@nnutter) uses biostar to provide a forum for feedback #GI2013",2013-10-30,21
"299","395726933172162560",2013-10-30 21:40:00,"sminot","Great first talk on software development by @nnutter at #gi2013 !!",2013-10-30,21
"300","395726971298009088",2013-10-30 21:40:00,"genetics_blog","Nutter: Monitor RSS feed & generate JIRA issue when keyword matched (e.g. on http://biostars.org) https://github.com/genome/rss2jira #GI2013",2013-10-30,21
"301","395726985508319232",2013-10-30 21:40:00,"mike_schatz","Software recommendations from @nnutter #gi2013 http://t.co/TYZJUpPNpy",2013-10-30,21
"302","395727098729730048",2013-10-30 21:41:00,"genetics_blog","#GI2013 runners: want to join me for a run tomorrow over lunch? (could do 7am instead) Easy pace, rain or shine. cc @byuhobbes @aaronquinlan",2013-10-30,21
"303","395727143285452800",2013-10-30 21:41:00,"infoecho","CB asked about how important a software developer needs to know biology. #GI2013",2013-10-30,21
"304","395727178106544128",2013-10-30 21:41:00,"benjaminlmoore","Looking forward to seeing ""nutter"" in our #gi2013 word cloud",2013-10-30,21
"305","395727369106763776",2013-10-30 21:42:00,"KMeltzSteinberg","RT @aaronquinlan: Nutter.  Test all the things.  And automate all the tests.  I want to be this guy's friend. #gi2013",2013-10-30,21
"306","395727750209622016",2013-10-30 21:43:00,"dzerbino","Cool! rss2jira reads RSS feeds from BioStar, and creates a JIRA ticket when it finds a keyword #gi2013 https://github.com/genome/rss2jira",2013-10-30,21
"307","395727897467449344",2013-10-30 21:44:00,"SahaSurya","#GI2013 Now @bffo on Data availability and re-usability in the transition from microarray to next-generation sequencing—Can we do better?",2013-10-30,21
"308","395728127566962688",2013-10-30 21:45:00,"Pericarus","RT @SahaSurya: #GI2013 Now @bffo on Data availability and re-usability in the transition from microarray to next-generation sequencing—Can we do better?",2013-10-30,21
"309","395728136077606912",2013-10-30 21:45:00,"genetics_blog","#gi2013 @bffo talking about data reuse. great lead with a CC-CSHL license slide",2013-10-30,21
"310","395728156792848384",2013-10-30 21:45:00,"Pericarus","RT @dzerbino: Cool! rss2jira reads RSS feeds from BioStar, and creates a JIRA ticket when it finds a keyword #gi2013 https://github.com/genome/rss2jira",2013-10-30,21
"311","395728229232693248",2013-10-30 21:45:00,"Pericarus","RT @benjaminlmoore: Looking forward to seeing ""nutter"" in our #gi2013 word cloud @nutter",2013-10-30,21
"312","395728292788989952",2013-10-30 21:45:00,"infoecho","Francis Ouellette, @bffo next on data availability and re-usability #GI2013",2013-10-30,21
"313","395728551636656128",2013-10-30 21:46:00,"laxvid","#GI2013 FC: FGED effective sharing and reproducibility of functional genomics data",2013-10-30,21
"314","395728721266483200",2013-10-30 21:47:00,"SahaSurya","#GI2013 @bffo using slides for granting permissions http://cameronneylon.net/blog/some-slides-for-granting-permissions-or-not-in-presentations/  // Highly recommended",2013-10-30,21
"315","395728761200451584",2013-10-30 21:47:00,"byuhobbes","Excellent q from @iddux: How do software dev practices apply considering the continuum from robust software to one-off scripts? #gi2013",2013-10-30,21
"316","395729097898590208",2013-10-30 21:49:00,"laxvid","#GI2013 you shouldnot be needing forensic bioinformatics to reproduce results",2013-10-30,21
"317","395729112675151872",2013-10-30 21:49:00,"JChit_90","Follow #gi2013.  Great talk-by-talk commentaries.",2013-10-30,21
"318","395729115023966208",2013-10-30 21:49:00,"genetics_blog","#gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-30,21
"319","395729181008343040",2013-10-30 21:49:00,"iddux","""Forensic bioinformatics"". @bffo talks about reproducibility issues at #GI2013",2013-10-30,21
"320","395729197928181760",2013-10-30 21:49:00,"infoecho","FO, @bffo pointed out a paper form 2001 about microarray data standard #GI2013",2013-10-30,21
"321","395729216768978944",2013-10-30 21:49:00,"SahaSurya","RT @iddux: ""Forensic bioinformatics"". @bffo talks about reproducibility issues at #GI2013",2013-10-30,21
"322","395729246758662144",2013-10-30 21:49:00,"SaraBallouz","Forensic bioinformatics - sounds like fun! #gi2013",2013-10-30,21
"323","395729304681594880",2013-10-30 21:49:00,"dzerbino","@bffo asking the question: is submitting the data enough to ensure reproducibility? #GI2013",2013-10-30,21
"324","395729333102198784",2013-10-30 21:49:00,"benjaminlmoore","Never realised MIAME was pronounced as Miami, thanks @bffo #gi2013",2013-10-30,21
"325","395729514656841728",2013-10-30 21:50:00,"Pericarus","@bffo talks about nightmares in data reproducibility- ""forensic bioinformatics was needed to figure out what was done to results"" #GI2013",2013-10-30,21
"326","395729598237122560",2013-10-30 21:51:00,"aaronquinlan","RT @iddux: ""Forensic bioinformatics"". @bffo talks about reproducibility issues at #GI2013",2013-10-30,21
"327","395729614209040384",2013-10-30 21:51:00,"infoecho","RT @iddux: ""Forensic bioinformatics"". @bffo talks about reproducibility issues at #GI2013",2013-10-30,21
"328","395729709952417792",2013-10-30 21:51:00,"rmflight","@genetics_blog are you archiving the #gi2013 tweets?",2013-10-30,21
"329","395729777463529472",2013-10-30 21:51:00,"SahaSurya","#GI2013 @bffo: Human readable format is useful, machine readable format is essential // Agree!",2013-10-30,21
"330","395729798217351168",2013-10-30 21:51:00,"songtree","RT @SahaSurya: #GI2013 @cjb62: Very diff biological signatures from RNAseq data depending on annotation source. Danger in using one annotation source.",2013-10-30,21
"331","395729863274815488",2013-10-30 21:52:00,"rmflight","RT @genetics_blog: #gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-30,21
"332","395730151196991488",2013-10-30 21:53:00,"infoecho","RT @SahaSurya: #GI2013 @bffo: Human readable format is useful, machine readable format is essential // Agree!",2013-10-30,21
"333","395730299302060032",2013-10-30 21:53:00,"SahaSurya","#GI2013 More information about MINSEQE being described by @bffo here http://www.mged.org/minseqe/",2013-10-30,21
"334","395730385906442240",2013-10-30 21:54:00,"SaraBallouz","MINSEQE - about time for RNAseq standards #gi2013",2013-10-30,21
"335","395730392067866624",2013-10-30 21:54:00,"genetics_blog","How do MIAMI standards translate to RNA-seq? @bffo drafting MINSEQE standards #gi2013 (that's ""min-seek-ee"", @benjaminlmoore)",2013-10-30,21
"336","395730591649234944",2013-10-30 21:55:00,"killerswan","RT @genetics_blog: #gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-30,21
"337","395730707642724352",2013-10-30 21:55:00,"byuhobbes","RT @genetics_blog: #gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-30,21
"338","395730953513218048",2013-10-30 21:56:00,"GholsonLyon","RT @SaraBallouz: MINSEQE - about time for RNAseq standards #gi2013",2013-10-30,21
"339","395731081439088640",2013-10-30 21:56:00,"piper_jason","Great talk about data reproduction standards,  somewhat juxtaposed with comic sans #GI2013",2013-10-30,21
"340","395731094777384960",2013-10-30 21:56:00,"genetics_blog","#gi2013 @bffo sharing MINSEQE paper first on http://www.mged.org/ before it's published. #preprints FTW",2013-10-30,21
"341","395731154847805440",2013-10-30 21:57:00,"SahaSurya","RT @genetics_blog: #gi2013 @bffo sharing MINSEQE paper first on http://www.mged.org/ before it's published. #preprints FTW",2013-10-30,21
"342","395731194026807296",2013-10-30 21:57:00,"byuhobbes","@bffo Take home point: archiving data is not the same as making data publicly useful #gi2013",2013-10-30,21
"343","395731239786647552",2013-10-30 21:57:00,"byuhobbes","RT @genetics_blog: #gi2013 @bffo sharing MINSEQE paper first on http://www.mged.org/ before it's published. #preprints FTW",2013-10-30,21
"344","395731338231566336",2013-10-30 21:57:00,"jxtx","RT @byuhobbes: @bffo Take home point: archiving data is not the same as making data publicly useful #gi2013",2013-10-30,21
"345","395731368677609472",2013-10-30 21:58:00,"MyHealthShare","RT @genetics_blog: How do MIAMI standards translate to RNA-seq? @bffo drafting MINSEQE standards #gi2013 (that's ""min-seek-ee"", @benjaminlmoore)",2013-10-30,21
"346","395731448776634368",2013-10-30 21:58:00,"GholsonLyon","RT @genetics_blog: How do MIAMI standards translate to RNA-seq? @bffo drafting MINSEQE standards #gi2013 (that's ""min-seek-ee"", @benjaminlmoore)",2013-10-30,21
"347","395731486394945536",2013-10-30 21:58:00,"iddux","@bffo urges you to engage in @fged http://fged.org #GI2013",2013-10-30,21
"348","395731522030161920",2013-10-30 21:58:00,"KristaTernus","@bffo recommends maximizing data availability, re-usability, and reproducibility...eliminating need for ""forensic bioinformatics"" #GI2013",2013-10-30,21
"349","395731564572598272",2013-10-30 21:58:00,"Pericarus","RT @byuhobbes: @bffo Take home point: archiving data is not the same as making data publicly useful #gi2013",2013-10-30,21
"350","395731685326598144",2013-10-30 21:59:00,"homolog_us","Genome Informatics Meeting at CSHL #GI2013 (http://www.homolog.us/blogs/blog/2013/10/30/genome-informatics-meeting-cshl/)",2013-10-30,21
"351","395732070628327424",2013-10-30 22:00:00,"genetics_blog","#gi2013 hear! RT @mikelove: @bffo @benjaminlmoore let's get date of library prep & date of sequencing in there, not GEO/SRA's date of upload",2013-10-30,22
"352","395732156125028352",2013-10-30 22:01:00,"gertidenas","RT @homolog_us: Genome Informatics Meeting at CSHL #GI2013 (http://www.homolog.us/blogs/blog/2013/10/30/genome-informatics-meeting-cshl/)",2013-10-30,22
"353","395732176588640256",2013-10-30 22:01:00,"natefoo",".@bffo points out huge effort in automating the last mile is not always worth it if manual process only burns a few human hours. #gi2013",2013-10-30,22
"354","395732457330192384",2013-10-30 22:02:00,"cdb_gras","RT @homolog_us: Genome Informatics Meeting at CSHL #GI2013 (http://www.homolog.us/blogs/blog/2013/10/30/genome-informatics-meeting-cshl/)",2013-10-30,22
"355","395732964920668160",2013-10-30 22:04:00,"natefoo","reproducibility via VM, #usegalaxy share-an-instance provides reproducibility via Amazon EC2 #gi2013",2013-10-30,22
"356","395732970872389632",2013-10-30 22:04:00,"iddux","@bffo @fged and @genomestandards should look at each other? http://gensc.org/index.php?title=Main_Page #GI2013",2013-10-30,22
"357","395733063046815744",2013-10-30 22:04:00,"benjaminlmoore","RT @genetics_blog: #gi2013 hear! RT @mikelove: @bffo @benjaminlmoore let's get date of library prep & date of sequencing in there, not GEO/SRA's date of upload",2013-10-30,22
"358","395733073008263168",2013-10-30 22:04:00,"mt_ur_mind","Interesting! Wish I could be there! “@homolog_us: Genome Informatics Meeting at CSHL #GI2013 (http://www.homolog.us/blogs/blog/2013/10/30/genome-informatics-meeting-cshl/)”",2013-10-30,22
"359","395733138019590144",2013-10-30 22:05:00,"Pericarus","great Q: what if you use a virtual machine for each journal submission? A: then you'll have to include data, that's a bit tricky #GI2013",2013-10-30,22
"360","395733171108466688",2013-10-30 22:05:00,"SahaSurya","RT @natefoo: reproducibility via VM, #usegalaxy share-an-instance provides reproducibility via Amazon EC2 #gi2013",2013-10-30,22
"361","395733244429471744",2013-10-30 22:05:00,"jxtx","RT @natefoo: reproducibility via VM, #usegalaxy share-an-instance provides reproducibility via Amazon EC2 #gi2013",2013-10-30,22
"362","395733386162999296",2013-10-30 22:06:00,"SahaSurya","#GI2013 @gmodproject also offers a VM based solution for its suite of tools http://www.gmod.org/wiki/Cloud",2013-10-30,22
"363","395733672164597760",2013-10-30 22:07:00,"SaraBallouz","Reproducible bioinformatics = data + code? #gi2013",2013-10-30,22
"364","395733780574384128",2013-10-30 22:07:00,"infoecho","Malachi Griffith on the genome modeling system. #GI2013 Sample Management tools, Genome Modeling pipeline, workflow system GMS tool tree",2013-10-30,22
"365","395733885012553728",2013-10-30 22:08:00,"byuhobbes","@malachigriffith presenting the Genome Modeling System #gi2013",2013-10-30,22
"366","395733952809295872",2013-10-30 22:08:00,"infoecho","MG, The GMS is an analysis information management system (AIMS) #GI2013",2013-10-30,22
"367","395734038922555392",2013-10-30 22:08:00,"katatonikkat","RT @byuhobbes: @bffo Take home point: archiving data is not the same as making data publicly useful #gi2013",2013-10-30,22
"368","395734281747587072",2013-10-30 22:09:00,"infoecho","MG ""Scalability and tracking of analysis matters!!"" #GI2013",2013-10-30,22
"369","395734571406213120",2013-10-30 22:10:00,"byuhobbes","@malachigriffith 900+ sequencing centers worldwide, many using Illumina. How much duplication in data management infrastructure? #gi2013",2013-10-30,22
"370","395734927549136896",2013-10-30 22:12:00,"martenson","RT @natefoo: reproducibility via VM, #usegalaxy share-an-instance provides reproducibility via Amazon EC2 #gi2013",2013-10-30,22
"371","395734968594616320",2013-10-30 22:12:00,"mike_schatz","Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"372","395735061091192832",2013-10-30 22:12:00,"byuhobbes","@malachigriffith GMS: Reusable intermediate files are cached and reused for later pipelines that depend on those results #gi2013",2013-10-30,22
"373","395735155027247104",2013-10-30 22:13:00,"GuiomeNicolas","RT @sebhtml: List of talks and posters at Genome Informatics 2013 #GI2013 http://meetings.cshl.edu/abstracts/info2013_absstat.html @CSHLnews #genomics #informatics #computer #science",2013-10-30,22
"374","395735197531914240",2013-10-30 22:13:00,"assemblathon","RT @mike_schatz: Nice map of sequencers around the world from http://cl.ly/130J0v1U0c45 #gi2013",2013-10-30,22
"375","395735206134820864",2013-10-30 22:13:00,"byuhobbes","@malachigriffith Eric Lyons’ CoGe does similar tricks. #gi2013",2013-10-30,22
"376","395735295640862720",2013-10-30 22:13:00,"FGED",".@bffo just gave a talk on #minseqe standard at #gi2013 > suggestions about the use of virtual machines to make software reproducible",2013-10-30,22
"377","395735299953012736",2013-10-30 22:13:00,"benjaminlmoore","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"378","395735322593460224",2013-10-30 22:13:00,"bffo","RT @FGED: .@bffo just gave a talk on #minseqe standard at #gi2013 > suggestions about the use of virtual machines to make software reproducible",2013-10-30,22
"379","395735464159637504",2013-10-30 22:14:00,"CrowdedHead","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"380","395735836001460224",2013-10-30 22:15:00,"PhilippBayer","RT @assemblathon: RT @mike_schatz: Nice map of sequencers around the world from http://cl.ly/130J0v1U0c45 #gi2013",2013-10-30,22
"381","395735986346262528",2013-10-30 22:16:00,"bffo","Next FGED conf in Riva del Garda, Italy, Sept 11-13, 2014,  there will b session on reproducible science http://fged.org/news/next-fged-meeting-riva-del-garda-italy-september-11-13-2014/ #GI2013",2013-10-30,22
"382","395736066222608384",2013-10-30 22:16:00,"rvidal","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"383","395736321680875520",2013-10-30 22:17:00,"razibkhan","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"384","395736499968151552",2013-10-30 22:18:00,"SahaSurya","@notSoJunkDNA Anybody from @nygenome at #GI2013?",2013-10-30,22
"385","395736599323242496",2013-10-30 22:18:00,"mt_ur_mind","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"386","395736947634601984",2013-10-30 22:20:00,"bffo",".@malachigriffith & @obigriffith  also teach a great RNASeq workshop at bioinformatics.ca video/pdf here: http://bioinformatics.ca/workshops/2013/informatics-rna-sequence-analysis-2013 #GI2013",2013-10-30,22
"387","395737053322682368",2013-10-30 22:20:00,"byuhobbes","@malachigriffith Genome Modeling System facilitates comparison of results from different methods / tools #gi2013",2013-10-30,22
"388","395737068107620352",2013-10-30 22:20:00,"infoecho","MG - GMS enables method/tool comparisons #GI2013",2013-10-30,22
"389","395737222864830464",2013-10-30 22:21:00,"gmodproject","RT @SahaSurya: #GI2013 @gmodproject also offers a VM based solution for its suite of tools http://www.gmod.org/wiki/Cloud",2013-10-30,22
"390","395737638545522688",2013-10-30 22:23:00,"benjaminlmoore","Nice mutation diagrams auto-generated as part of genome modelling system (via @malachigriffith) — oft-requested plot on #biostar #gi2013",2013-10-30,22
"391","395737700734881792",2013-10-30 22:23:00,"aaronquinlan","@malachigriffith giving a great overview of the medSeq pipeline at the @GenomeInstitute.  Nice automated pipeline with viz. etc. #gi2013",2013-10-30,22
"392","395737831206686720",2013-10-30 22:23:00,"bffo",".@genetics_blog found things here https://github.com/malachig?tab=activity @GenomeInstitute #GI2013",2013-10-30,22
"393","395737849230008320",2013-10-30 22:23:00,"genetics_blog","#gi2013 @GenomeInstitute GMS available at https://github.com/genome/gms, VM available via http://vagrantup.com",2013-10-30,22
"394","395737871778185216",2013-10-30 22:23:00,"infoecho","GMS https://github.com/genome/gms #GI2013",2013-10-30,22
"395","395737982029672448",2013-10-30 22:24:00,"byuhobbes","RT @infoecho: GMS https://github.com/genome/gms #GI2013",2013-10-30,22
"396","395737996177448960",2013-10-30 22:24:00,"aaronquinlan","RT @genetics_blog: #gi2013 @GenomeInstitute GMS available at https://github.com/genome/gms, VM available via http://vagrantup.com",2013-10-30,22
"397","395738043551739904",2013-10-30 22:24:00,"akarlin88","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"398","395738099054940160",2013-10-30 22:24:00,"KateYandell","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"399","395738136510099456",2013-10-30 22:24:00,"byuhobbes","RT @genetics_blog: #gi2013 @GenomeInstitute GMS available at https://github.com/genome/gms, VM available via http://vagrantup.com",2013-10-30,22
"400","395738181943173120",2013-10-30 22:25:00,"SaraBallouz","The GMS model should be standard practice: consistency & analysis tracking. Will try it out #gi2013",2013-10-30,22
"401","395738190101118976",2013-10-30 22:25:00,"Amiacalva","RT @assemblathon: RT @mike_schatz: Nice map of sequencers around the world from http://cl.ly/130J0v1U0c45 #gi2013",2013-10-30,22
"402","395738584093040640",2013-10-30 22:26:00,"mhairioz","#gi2013 great first session, must be beer o'clock",2013-10-30,22
"403","395739564775858176",2013-10-30 22:30:00,"JoshAinsley","Great first session at #GI2013 . Already learned some new things I can use to improve my own work.",2013-10-30,22
"404","395743257780441088",2013-10-30 22:45:00,"biomap","RT @assemblathon: RT @mike_schatz: Nice map of sequencers around the world from http://cl.ly/130J0v1U0c45 #gi2013",2013-10-30,22
"405","395744347066728448",2013-10-30 22:49:00,"scottjcain","and http://gmod.org/wiki/GMOD_in_a_Box “@SahasSurya: #gi2013 also offers a VM based solution for its suite of tools http://gmod.org/wiki/Cloud”",2013-10-30,22
"406","395745689319124992",2013-10-30 22:54:00,"scottjcain","sad to not be at #gi2013 first one I've missed in 11 years. Want to spend Halloween with the kids.",2013-10-30,22
"407","395745798379429888",2013-10-30 22:55:00,"mike_schatz","Thanks for all the great talks and discussion tonight! See you in the morning for Mike Snyder #gi2013 http://t.co/hV1Z6D6XMX",2013-10-30,22
"408","395746302404751360",2013-10-30 22:57:00,"lpachter","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,22
"409","395750783615893504",2013-10-30 23:15:00,"chrisamiller","Bummer that I couldn't join in the fun at #gi2013  Glad to see that the @GenomeInstitute is well represented, though.",2013-10-30,23
"410","395751400099315712",2013-10-30 23:17:00,"lynxoid","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-30,23
"411","395751725824741376",2013-10-30 23:18:00,"lynxoid","RT @mike_schatz: Looking forward to Genome Informatics starting tomorrow! #GI2013 http://t.co/5nOiiYS3gj",2013-10-30,23
"412","395755516565020672",2013-10-30 23:34:00,"byuhobbes","@mike_schatz @RobAboukhalil @genetics_blog @iddux How about other meta tags / terms like RT? That was a big one in the cloud. #gi2013",2013-10-30,23
"413","395755692126404608",2013-10-30 23:34:00,"benjaminlmoore","A baseball thing just happened, not sure of the details but I think I'm quite happy about it #RedSox #gi2013",2013-10-30,23
"414","395762624580710400",2013-10-31 00:02:00,"LeucineRichBio","Genome Informatics Meeting at CSHL #GI2013 http://www.homolog.us/blogs/blog/2013/10/30/genome-informatics-meeting-cshl/",2013-10-31,0
"415","395765408541995008",2013-10-31 00:13:00,"SahaSurya","#Storify of tweets from Genome Informatics 2013, day 1 http://sfy.co/hUdn #gi2013",2013-10-31,0
"416","395766739406823424",2013-10-31 00:18:00,"dell_alison","RT @sminot: #GI2013 MedSavant appears to give medical geneticists the ability to efficiently identify disease-causing genomic variants w/o command line.",2013-10-31,0
"417","395766825448767488",2013-10-31 00:18:00,"dell_alison","RT @genetics_blog: NC: 3.5 TB of reference data (!) behind Galaxy main http://usegalaxy.org #usegalaxy #GI2013",2013-10-31,0
"418","395769188758736896",2013-10-31 00:28:00,"mahtabm81","Great start in Genome informatics conferance tonight in Cold Spring Harbor #gi2013. Looking forward to tomorrow's presentations!",2013-10-31,0
"419","395772615681245184",2013-10-31 00:41:00,"a_statham","RT @genetics_blog: #gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-31,0
"420","395773466387161088",2013-10-31 00:45:00,"AllSeq","Follow #GI2013 to catch what's going on at CSHL's Genome Informatics. We're archiving the tweets here: http://ngs.is/1cnOsLL",2013-10-31,0
"421","395774396872151040",2013-10-31 00:49:00,"obigriffith","RT @genetics_blog: #gi2013 @GenomeInstitute GMS available at https://github.com/genome/gms, VM available via http://vagrantup.com",2013-10-31,0
"422","395788421957812224",2013-10-31 01:44:00,"raviupanishad","RT @genetics_blog: MetSavant also #opensource https://github.com/compbio-UofT/medsavant #GI2013",2013-10-31,1
"423","395789661588566016",2013-10-31 01:49:00,"FGED","@iddux @bffo Complimentary efforts. @fged= using seq as assay (RNAseq, ChIPseq), @genomestandards= genome & metagenome sequencing. #gi2013",2013-10-31,1
"424","395790887822692352",2013-10-31 01:54:00,"mincle","The Genome Informatics #GI2013 looks like an interesting meeting.",2013-10-31,1
"425","395803474317029376",2013-10-31 02:44:00,"braincode","RT @genetics_blog: MedSavant looks slick for filtering and viewing genomic variants http://genomesavant.com/p/medsavant/ cross-platform, GUI+CLI #GI2013",2013-10-31,2
"426","395819905708490752",2013-10-31 03:49:00,"berssange","#gi2013",2013-10-31,3
"427","395821393629417472",2013-10-31 03:55:00,"itisalist","RT @genetics_blog: #gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-31,3
"428","395834412228943872",2013-10-31 04:47:00,"darrenlogan","RT @byuhobbes: If you take home only one message from C Bult’s talk, it’s this: don't rely on a single source of annotation! #gi2013",2013-10-31,4
"429","395835791852965888",2013-10-31 04:53:00,"Yvan2935","RT @assemblathon: RT @mike_schatz: Nice map of sequencers around the world from http://cl.ly/130J0v1U0c45 #gi2013",2013-10-31,4
"430","395838605299818496",2013-10-31 05:04:00,"pjacock","RT @genetics_blog: #gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-31,5
"431","395838815245324288",2013-10-31 05:05:00,"PhilippBayer","RT @genetics_blog: #gi2013 @bffo just introduced me to a new niche: 'forensic #bioinformatics' - figuring out what the hell people did to get results",2013-10-31,5
"432","395852753203122176",2013-10-31 06:00:00,"iddux","@byuhobbes seems like I drew a lot of fire with that q. #gi2013",2013-10-31,6
"433","395857550601883648",2013-10-31 06:19:00,"mahtabm81","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-31,6
"434","395864419118645248",2013-10-31 06:46:00,"markgerstein","RT @mike_schatz: Nice map of sequencers around the world from http://omicsmaps.com #gi2013",2013-10-31,6
"435","395867373338509312",2013-10-31 06:58:00,"Ilovepigenetics","RT @byuhobbes: If you take home only one message from C Bult’s talk, it’s this: don't rely on a single source of annotation! #gi2013",2013-10-31,6
"436","395869237761564672",2013-10-31 07:05:00,"dzerbino","RT @iddux: Cartoons @cshl #gi2013 http://t.co/GTq8HQIN50",2013-10-31,7
"437","395873543038046208",2013-10-31 07:23:00,"RobAboukhalil","@byuhobbes @mike_schatz @genetics_blog @iddux Good idea, I'll look into that #GI2013",2013-10-31,7
"438","395874115652841472",2013-10-31 07:25:00,"byuhobbes","@iddux Never think versioning/testing are a bad idea, but it's naïve to think we can apply same blanket standards across the board #gi2013",2013-10-31,7
"439","395881672086130688",2013-10-31 07:55:00,"drtkeane","If your interested in the latest development for Samtools - see poster 93 this afternoon #gi2013",2013-10-31,7
"440","395888317624897536",2013-10-31 08:21:00,"RonAmmar","RT @iddux: medsavant on github: https://github.com/compbio-UofT/medsavant/ #gi2013 great talk by Marc Fiume",2013-10-31,8
"441","395894498565570560",2013-10-31 08:46:00,"larry_parnell","RT @laxvid: #GI2013  low throughput cottage industry curation is important!",2013-10-31,8
"442","395895231863721984",2013-10-31 08:49:00,"byuhobbes","Stanford’s Michael Snyder is this morning’s keynote speaker at #gi2013 http://snyderlab.stanford.edu/",2013-10-31,8
"443","395897779899629568",2013-10-31 08:59:00,"iddux","@byuhobbes agree. Here's something I wrote about the subject a while ago. http://bytesizebio.net/2012/08/24/can-we-make-research-software-accountable/ #gi2013",2013-10-31,8
"444","395917161409298432",2013-10-31 10:16:00,"dbarthjones","RT @StevenSalzberg1: #gi2013 Mike Snyder sequenced same genome twice at 60X and only 94% of the variants agreed.  Good lesson on reproducibility and seq. acc.",2013-10-31,10
"445","395917267310878720",2013-10-31 10:16:00,"larry_parnell","N=1 studies for nutrition & genomics starting @ minimal cost: Nutrition Researcher Cohort: http://link.springer.com/article/10.1007/s12263-013-0348-4 #GI2013",2013-10-31,10
"446","395917339494850560",2013-10-31 10:17:00,"PacBio","RT @genetics_blog: The @PacBio RNA-seq paper Snyder's talking about http://www.nature.com/nbt/journal/vaop/ncurrent/full/nbt.2705.html #gi2013",2013-10-31,10
"447","395917368171311104",2013-10-31 10:17:00,"PacBio","RT @infoecho: MS talking about using Pacbio long read for studying full length transcripts, getting full length half of time #GI2013,",2013-10-31,10
"448","395917481321431040",2013-10-31 10:17:00,"gluxan","RT @cshperspectives: Mike Snyder on personal genomics: if you are a worrier, do not get your genome sequenced! #gi2013",2013-10-31,10
"449","395917712314343424",2013-10-31 10:18:00,"dbarthjones","RT @SobiaHamid: Michael Snyder sharing his omics data (& there's ALOT of it!) @CSHL Genome Informatics conference #GI2013 Snyderome http://t.co/kfeBIsROAB",2013-10-31,10
"450","395918120961183744",2013-10-31 10:20:00,"eurogene","RT @larry_parnell: N=1 studies for nutrition & genomics starting @ minimal cost: Nutrition Researcher Cohort: http://link.springer.com/article/10.1007/s12263-013-0348-4 #GI2013",2013-10-31,10
